tree_id;stand_id;plot;stand_idplot;tag;species;year;year_count;tree_status;dbh;x_coord;AreaCookie;y_coord;size_cat
AV02001200077;AV02;12;AV0212;1585;ABAM;2012;35;1;15,9;41,07;198,5565097;4,19;regular
AV02001200078;AV02;12;AV0212;1587;ABAM;2012;35;1;14,6;40,48;167,4154725;2,2;small
AV02001200079;AV02;12;AV0212;1588;ABAM;2012;35;1;13,5;39,85;143,1388153;2,7;small
AV02001200080;AV02;12;AV0212;1589;ABAM;2001;24;6;8,9;37,85;62,21138852;3,73;small
AV02001200081;AV02;12;AV0212;1590;ABAM;2001;24;6;7,3;37,23;41,85386813;2,64;small
AV02001200082;AV02;12;AV0212;1591;ABAM;2001;24;6;5,5;36,06;23,75829444;4,15;small
AV02001200083;AV02;12;AV0212;1592;ABAM;2001;24;6;18,8;35,64;277,5911269;3,23;regular
AV02001200084;AV02;12;AV0212;1593;ABAM;1996;19;6;55,9;34,63;2454,220035;3,14;regular
AV02001200085;AV02;12;AV0212;1594;ABAM;2001;24;6;12,3;33,75;118,8228881;3,25;small
AV02001200086;AV02;12;AV0212;1595;ABAM;2012;35;1;10;33,28;78,53981634;1,69;small
AV02001200087;AV02;12;AV0212;1596;ABAM;2012;35;1;7,1;32,17;39,59192142;2,66;small
AV02001200088;AV02;12;AV0212;1597;ABAM;2012;35;1;9,6;28,28;72,38229474;3,03;small
AV02001200089;AV02;12;AV0212;1598;ABAM;1996;19;6;10,5;25,47;86,59014751;2,16;small
AV02001200090;AV02;12;AV0212;1599;ABAM;2012;35;6;20,2;29,21;320,4738666;1,25;regular
AV02001200091;AV02;12;AV0212;1600;ABAM;2012;35;1;16;30,85;201,0619298;1,21;regular
AV02001200092;AV02;12;AV0212;1602;ABAM;2012;35;1;7,5;36,79;44,17864669;1,54;small
AV02001200093;AV02;12;AV0212;1603;ABAM;2017;40;1;14;38,76361533;153,93804;1,078003839;small
AV02001200094;AV02;12;AV0212;1604;ABAM;2012;35;1;7,1;38,71;39,59192142;1,34;small
AV02001200095;AV02;12;AV0212;1605;ABAM;2012;35;1;12,4;39,65;120,7628216;0,79;small
AV02001200096;AV02;12;AV0212;1606;ABAM;2012;35;1;23,9;40,39;448,6272849;0,97;regular
AV02001200097;AV02;12;AV0212;1607;ABAM;2012;35;1;8,5;41,49;56,74501731;0,97;small
AV02001200098;AV02;12;AV0212;1608;ABAM;2012;35;1;7,4;43,47;43,00840343;0,91;small
AV02001200099;AV02;12;AV0212;1609;ABAM;2012;35;1;7;44,42;38,48451001;0,6;small
AV02001200100;AV02;12;AV0212;1610;ABAM;2012;35;1;18,1;45,76;257,3042923;1;regular
AV02001200101;AV02;12;AV0212;1505;ABAM;2012;35;1;8,3;47,55;54,10607948;24,58;small
AV02001200102;AV02;12;AV0212;1542;ABAM;2001;24;6;5,5;40,81;23,75829444;12,93;small
AV02001200103;AV02;12;AV0212;1562;ABAM;1991;14;6;5,3;32,84;22,06183441;6,5;small
AV02001200104;AV02;12;AV0212;1601;ABAM;2008;31;6;7;36,06;38,48451001;0,98;small
AV02001200105;AV02;12;AV0212;7659;ABAM;2012;35;1;7;35,79;38,48451001;11,42;small
AV02001200106;AV02;12;AV0212;909;ABAM;2012;35;1;8,3;31,36;54,10607948;6,38;small
AV02001200107;AV02;12;AV0212;5056;ABAM;2012;35;1;6,7;30,9;35,25652355;7,11;small
AV02001200108;AV02;12;AV0212;5057;ABAM;2012;35;1;5,6;43,97;24,6300864;0,27;small
AV02001200109;AV02;12;AV0212;9325;TSHE;2012;35;1;7,6;28,63;45,36459792;4,42;small
AV02001200110;AV02;12;AV0212;5523;ABAM;2017;40;2;6,1;32,52822367;29,22466566;5,328126687;small
AV02001200111;AV02;12;AV0212;5524;ABAM;2017;40;2;6,1;28,6676631;29,22466566;11,35548633;small
AV02001200112;AV02;12;AV0212;5525;ABAM;2017;40;2;5,3;29,66003423;22,06183441;14,22219589;small
AV02001200113;AV02;12;AV0212;5526;ABAM;2017;40;2;5,4;28,19339228;22,90221044;11,36775915;small
AV02001200114;AV02;12;AV0212;5527;ABAM;2017;40;2;5,3;27,7559652;22,06183441;12,09010745;small
AV02001300001;AV02;13;AV0213;1611;ABAM;2012;35;1;15,4;52,47;186,2650284;48,03;regular
AV02001300002;AV02;13;AV0213;1612;ABAM;2012;35;6;23,7;58,51;441,1502944;49,61;regular
AV02001300003;AV02;13;AV0213;1613;TSHE;2012;35;1;93;61,54;6792,908715;49,05;regular
AV02001300005;AV02;13;AV0213;1617;ABAM;1996;19;6;89,4;72,09;6277,184865;49,18;regular
AV02001300006;AV02;13;AV0213;1618;ABAM;2012;35;1;41,7;74,89;1365,721012;49,3;regular
AV02001300007;AV02;13;AV0213;1619;TSHE;2012;35;1;35,2;72,85;973,1397404;47,2;regular
AV02001300008;AV02;13;AV0213;1620;ABAM;2012;35;1;55,3;66,34;2401,81827;46,22;regular
AV02001300009;AV02;13;AV0213;1621;ABAM;2012;35;1;21,9;64,05;376,6848131;46,2;regular
AV02001300010;AV02;13;AV0213;1623;ABAM;2012;35;1;12,9;59,81;130,6981084;44,38;small
AV02001300011;AV02;13;AV0213;1625;ABAM;2012;35;1;14,8;58,59;172,0336137;46,74;regular
AV02001300012;AV02;13;AV0213;1626;ABAM;2008;31;6;12;56,6;113,0973355;44,84;small
AV02001300013;AV02;13;AV0213;1628;TSHE;2012;35;1;51;53,72;2042,820623;43,25;regular
AV02001300014;AV02;13;AV0213;1629;ABAM;2001;24;6;86,6;51,27;5890,14065;41,28;regular
AV02001300015;AV02;13;AV0213;1630;ABAM;2012;35;1;11,3;65,61;100,2874915;40,87;small
AV02001300016;AV02;13;AV0213;1633;TSHE;2012;35;1;28,5;67,16;637,9396582;40,65;regular
AV02001300017;AV02;13;AV0213;1634;ABAM;2012;35;1;15,4;72,5;186,2650284;40,64;regular
AV02001300018;AV02;13;AV0213;1635;ABAM;2012;35;1;10,7;73,54;89,92023573;38,71;small
AV02001300019;AV02;13;AV0213;1636;ABAM;2012;35;1;30,6;67,69;735,4154243;38,16;regular
AV02001300020;AV02;13;AV0213;1637;ABAM;2012;35;1;23,3;63,92;426,3848089;39,41;regular
AV02001300021;AV02;13;AV0213;1638;ABAM;2012;35;1;10,5;62,31;86,59014751;38,39;small
AV02001300022;AV02;13;AV0213;1639;TSHE;1987;10;6;90,2;60,15;6390,030873;38,47;regular
AV02001300023;AV02;13;AV0213;1640;TSHE;2012;35;1;59,4;52,01;2771,167464;35,72;regular
AV02001300024;AV02;13;AV0213;1641;ABAM;1982;5;6;63,3;53,32;3147,004047;34,31;regular
AV02001300025;AV02;13;AV0213;1644;ABAM;1985;8;6;6,1;62,13;29,22466566;37,12;small
AV02001300026;AV02;13;AV0213;1645;ABAM;2012;35;1;17,1;64,38;229,658277;36,73;regular
AV02001300027;AV02;13;AV0213;1646;TSHE;2012;35;1;9,4;65,68;69,39778172;33,88;small
AV02001300028;AV02;13;AV0213;1647;ABAM;1985;8;6;4,9;65,61;18,8574099;34,8;small
AV02001300029;AV02;13;AV0213;1648;ABAM;2012;35;1;13,7;67,97;147,4113813;32,49;small
AV02001300030;AV02;13;AV0213;1649;TSHE;2012;35;1;81,8;71,24;5255,287607;31,64;regular
AV02001300031;AV02;13;AV0213;1650;ABAM;2012;35;1;8,8;65,63;60,82123377;32,49;small
AV02001300032;AV02;13;AV0213;1651;ABAM;2012;35;1;9;68,84;63,61725124;29,79;small
AV02001300033;AV02;13;AV0213;1652;ABAM;2012;35;1;20;64,89;314,1592654;30,67;regular
AV02001300034;AV02;13;AV0213;1653;ABAM;2012;35;1;17,8;59,41;248,8455541;35,74;regular
AV02001300035;AV02;13;AV0213;1655;ABAM;2012;35;1;8,5;50,51;56,74501731;34,01;small
AV02001300036;AV02;13;AV0213;1656;TSHE;2008;31;6;6,5;50,43;33,1830724;32;small
AV02001300037;AV02;13;AV0213;1658;TSHE;2012;35;1;13;51,86;132,7322896;30,24;small
AV02001300038;AV02;13;AV0213;1659;TSHE;1979;2;6;8,6;51,36;58,08804816;30,81;small
AV02001300039;AV02;13;AV0213;1660;ABAM;2012;35;1;12,5;51,03;122,718463;28,52;small
AV02001300040;AV02;13;AV0213;1661;TSHE;2012;35;6;5,6;52,85;24,6300864;30,13;small
AV02001300041;AV02;13;AV0213;1665;TSHE;2012;35;1;92,9;54,41;6778,308163;31,5;regular
AV02001300042;AV02;13;AV0213;1667;ABAM;2012;35;1;14,5;59,85;165,1299639;26,82;regular
AV02001300043;AV02;13;AV0213;1669;TSHE;2012;35;1;52,9;72,36;2197,866074;27,21;regular
AV02001300044;AV02;13;AV0213;1670;ABAM;2012;35;1;11,7;66,31;107,5131546;26,54;small
AV02001300045;AV02;13;AV0213;1671;TSHE;2012;35;1;77,5;64,07;4717,297719;26,35;regular
AV02001300046;AV02;13;AV0213;1672;ABAM;2012;35;1;56,8;54,61;2533,882971;28,17;regular
AV02001300047;AV02;13;AV0213;1673;ABAM;2012;35;1;18,5;53,25;268,8025214;26,87;regular
AV02001300048;AV02;13;AV0213;1674;ABAM;2012;35;1;8,3;54,79;54,10607948;26,51;small
AV02001300049;AV02;13;AV0213;1675;ABAM;2012;35;1;19,8;51,97;307,907496;25,99;regular
AV02001300050;AV02;13;AV0213;1816;ABAM;2012;35;1;7,1;74,62;39,59192142;40,14;small
AV02001300051;AV02;13;AV0213;1818;ABAM;2012;35;1;7,6;74,69;45,36459792;34,12;small
AV02001300052;AV02;13;AV0213;1622;ABAM;2012;35;1;5,8;64,52;26,42079422;43,89;small
AV02001300053;AV02;13;AV0213;1624;ABAM;2012;35;1;7;59,93;38,48451001;48,13;small
AV02001300054;AV02;13;AV0213;1627;ABAM;2012;35;1;8,9;55,06;62,21138852;44,44;small
AV02001300055;AV02;13;AV0213;1631;ABAM;2012;35;1;6,4;65,42;32,16990877;42,97;small
AV02001300056;AV02;13;AV0213;1643;ABAM;2012;35;1;11,8;60,98;109,3588403;37,12;small
AV02001300057;AV02;13;AV0213;1663;ABAM;2012;35;1;6,1;52,7;29,22466566;30,98;small
AV02001300058;AV02;13;AV0213;1664;ABAM;2001;24;6;6,3;53,75;31,17245311;31,01;small
AV02001300059;AV02;13;AV0213;1666;ABAM;2012;35;1;9;54,79;63,61725124;30,53;small
AV02001300061;AV02;13;AV0213;1632;ABAM;2012;35;1;6,6;65,82;34,211944;44,41;small
AV02001300062;AV02;13;AV0213;7650;ABAM;2012;35;1;10,7;59,77;89,92023573;36,9;small
AV02001300063;AV02;13;AV0213;9941;ABAM;2012;35;1;9;59,42;63,61725124;37,92;small
AV02001300064;AV02;13;AV0213;9981;ABAM;2012;35;1;6,8;59,68;36,31681108;41,82;small
AV02001300065;AV02;13;AV0213;9991;ABAM;2012;35;1;10,5;59,29;86,59014751;41,1;small
AV02001300066;AV02;13;AV0213;5032;ABAM;2012;35;1;5,4;59,69;22,90221044;47,43;small
AV02001300067;AV02;13;AV0213;5033;ABAM;2012;35;1;5,8;60,68;26,42079422;44,18;small
AV02001300068;AV02;13;AV0213;5034;ABAM;2012;35;1;6,9;60,97;37,39280656;42,45;small
AV02001300069;AV02;13;AV0213;5040;ABAM;2012;35;1;6,1;59,43;29,22466566;37,13;small
AV02001300070;AV02;13;AV0213;5041;ABAM;2012;35;6;7;60,84;38,48451001;35,56;small
AV02001300071;AV02;13;AV0213;5042;ABAM;2012;35;1;7,5;58,2;44,17864669;27,59;small
AV02001300072;AV02;13;AV0213;5043;ABAM;2012;35;1;7;56,7;38,48451001;28,1;small
AV02001300073;AV02;13;AV0213;5044;ABAM;2012;35;1;7;60,31;38,48451001;23,73;small
AV02001300074;AV02;13;AV0213;5083;ABAM;2012;35;1;5,5;61;23,75829444;24,84;small
AV02001300075;AV02;13;AV0213;2949;ABAM;2012;35;2;5,4;57,49;22,90221044;31,23;small
AV02001300076;AV02;13;AV0213;5534;ABAM;2017;40;2;5,1;71,11653273;20,42820623;37,82793005;small
AV02001300077;AV02;13;AV0213;5595;ABAM;2017;40;2;5,9;57,59109441;27,33971007;40,07919454;small
AV02001300078;AV02;13;AV0213;5602;ABAM;2017;40;2;5,5;59,95902397;23,75829444;36,74839511;small
AV02001400001;AV02;14;AV0214;1676;ABAM;2012;35;1;20,3;57,77;323,6547292;22,32;regular
AV02001400002;AV02;14;AV0214;1677;ABAM;2012;35;1;7,5;59,67;44,17864669;23,07;small
AV02001400003;AV02;14;AV0214;1678;ABAM;2012;35;1;7,3;59,22;41,85386813;21,55;small
AV02001400005;AV02;14;AV0214;1681;ABAM;2012;35;1;17,4;63,17;237,787148;23,06;regular
AV02001400006;AV02;14;AV0214;1682;ABAM;2008;31;6;9,3;64,82;67,92908715;23,31;small
AV02001400007;AV02;14;AV0214;1683;ABAM;2012;35;1;7,3;68,4;41,85386813;23,86;small
AV02001400008;AV02;14;AV0214;1684;ABAM;2012;35;1;14,2;68,86;158,3676857;24,74;small
AV02001400009;AV02;14;AV0214;1685;ABAM;2012;35;1;12,6;61,74;124,6898124;18,81;small
AV02001400010;AV02;14;AV0214;1686;ABAM;2012;35;1;10,1;72,18;80,11846665;23,25;small
AV02001400011;AV02;14;AV0214;1688;ABAM;2012;35;1;11,1;74,3;96,76890771;19,56;small
AV02001400012;AV02;14;AV0214;1689;ABAM;2012;35;1;15,2;71,8;181,4583917;21,08;regular
AV02001400013;AV02;14;AV0214;1690;ABAM;2012;35;1;26,2;70,86;539,1287153;21,82;regular
AV02001400014;AV02;14;AV0214;1691;ABAM;2012;35;1;22,9;69,75;411,8706509;19,61;regular
AV02001400015;AV02;14;AV0214;1692;ABAM;2012;35;1;17,7;65,66;246,0573906;21,93;regular
AV02001400016;AV02;14;AV0214;1693;ABAM;2012;35;1;9,2;64,13;66,47610055;22,37;small
AV02001400017;AV02;14;AV0214;1694;ABAM;2012;35;1;25,9;64,27;526,852942;21,55;regular
AV02001400018;AV02;14;AV0214;1695;ABAM;2012;35;1;11,4;66,41;102,0703453;19,47;small
AV02001400019;AV02;14;AV0214;1696;ABAM;2012;35;1;13,8;66,54;149,5712262;18,66;small
AV02001400020;AV02;14;AV0214;1697;ABAM;2012;35;1;14,4;65,5;162,8601632;17,17;regular
AV02001400021;AV02;14;AV0214;1698;ABAM;2012;35;6;7,6;64,82;45,36459792;19,72;small
AV02001400022;AV02;14;AV0214;1699;ABAM;2012;35;1;9,8;63,92;75,42963961;20,49;small
AV02001400023;AV02;14;AV0214;1700;ABAM;2012;35;1;13,7;63,91;147,4113813;19,14;small
AV02001400025;AV02;14;AV0214;1702;ABAM;2012;35;1;17,2;59,59;232,3521927;19,67;regular
AV02001400026;AV02;14;AV0214;1704;ABAM;1984;7;6;11;58,07;95,03317777;18,5;small
AV02001400027;AV02;14;AV0214;1706;ABAM;2012;35;1;9,8;55,94;75,42963961;21,39;small
AV02001400028;AV02;14;AV0214;1707;ABAM;2012;35;1;61;55,63;2922,466566;19,59;regular
AV02001400029;AV02;14;AV0214;1708;ABAM;2012;35;1;16,7;54,08;219,0396938;22,23;regular
AV02001400030;AV02;14;AV0214;1709;ABAM;2012;35;1;13,9;52,91;151,7467792;21,75;small
AV02001400031;AV02;14;AV0214;1710;ABAM;2012;35;1;10,4;51,9;84,94866535;20,94;small
AV02001400032;AV02;14;AV0214;1711;ABAM;2012;35;1;10,5;54,31;86,59014751;19,07;small
AV02001400033;AV02;14;AV0214;1712;ABAM;2012;35;1;18,3;52,83;263,0219909;18,55;regular
AV02001400034;AV02;14;AV0214;1713;ABAM;2012;35;1;31,3;51,93;769,4467267;17,28;regular
AV02001400035;AV02;14;AV0214;1715;ABAM;2012;35;1;7,9;56,44;49,01669938;17,09;small
AV02001400036;AV02;14;AV0214;1716;ABAM;1984;7;6;10,3;58,44;83,32289115;16,31;small
AV02001400037;AV02;14;AV0214;1719;ABAM;2008;31;6;38,5;57,98;1164,156428;14,08;regular
AV02001400038;AV02;14;AV0214;1720;ABAM;1983;6;6;7;56,9;38,48451001;13,36;small
AV02001400039;AV02;14;AV0214;1721;ABAM;2012;35;1;12,1;62,76;114,9901451;15,61;small
AV02001400040;AV02;14;AV0214;1722;ABAM;2012;35;1;21,9;62,54;376,6848131;13,16;regular
AV02001400041;AV02;14;AV0214;1724;ABAM;2012;35;1;13,7;64,61;147,4113813;14,76;small
AV02001400042;AV02;14;AV0214;1725;ABAM;2012;35;1;16,1;67,94;203,5830579;15,52;regular
AV02001400043;AV02;14;AV0214;1726;ABAM;2012;35;1;12,6;67,89;124,6898124;13,55;small
AV02001400044;AV02;14;AV0214;1727;ABAM;2012;35;1;11,6;70,82;105,6831769;18,38;small
AV02001400045;AV02;14;AV0214;1728;ABAM;2012;35;1;11,9;72,52;111,2202339;17,6;small
AV02001400046;AV02;14;AV0214;1729;ABAM;2012;35;1;29,4;73,93;678,8667565;17,1;regular
AV02001400047;AV02;14;AV0214;1730;ABAM;2012;35;1;5,6;72,1;24,6300864;15,22;small
AV02001400048;AV02;14;AV0214;1731;ABAM;2012;35;1;20,3;71,24;323,6547292;15,7;regular
AV02001400049;AV02;14;AV0214;1734;ABAM;2012;35;1;17,6;70,2;243,2849351;9,2;regular
AV02001400050;AV02;14;AV0214;1736;ABAM;1982;5;6;96,5;64,62;7313,824047;10,17;regular
AV02001400051;AV02;14;AV0214;1737;ABAM;2012;35;1;61,9;65,71;3009,339457;10,46;regular
AV02001400052;AV02;14;AV0214;1738;ABAM;2012;35;1;11,9;62,62;111,2202339;7,68;small
AV02001400053;AV02;14;AV0214;1739;ABAM;2012;35;1;13,9;56,44;151,7467792;8,31;small
AV02001400054;AV02;14;AV0214;1740;ABAM;2012;35;1;16,1;55,77;203,5830579;8,76;regular
AV02001400055;AV02;14;AV0214;1741;ABAM;1980;3;6;18,9;55,8;280,5520779;11,29;regular
AV02001400056;AV02;14;AV0214;1742;TSHE;2012;35;1;82,8;52,92;5384,564145;12,13;regular
AV02001400057;AV02;14;AV0214;1743;ABAM;2012;35;1;9,1;53,6;65,03882191;9,25;small
AV02001400058;AV02;14;AV0214;1744;ABAM;2012;35;1;14,2;51,27;158,3676857;8,25;small
AV02001400059;AV02;14;AV0214;1745;ABAM;2012;35;1;8,2;53,21;52,81017251;7,97;small
AV02001400060;AV02;14;AV0214;1747;ABAM;2008;31;6;5,7;54,18;25,51758633;6,9;small
AV02001400061;AV02;14;AV0214;1748;ABAM;2008;31;6;35,3;56,47;978,6767974;5,63;regular
AV02001400062;AV02;14;AV0214;1750;TSHE;2008;31;6;93,5;74,33;6866,147094;5,17;regular
AV02001400063;AV02;14;AV0214;1751;TSHE;2012;35;1;117;63,32;10751,31546;4,63;regular
AV02001400064;AV02;14;AV0214;1752;ABAM;2012;35;1;10,6;58,92;88,24733764;4,27;small
AV02001400065;AV02;14;AV0214;1753;ABAM;2012;35;1;62,7;53,11;3087,627946;3;regular
AV02001400066;AV02;14;AV0214;1754;ABAM;2012;35;1;26,8;52,28;564,1043769;3,57;regular
AV02001400067;AV02;14;AV0214;1755;ABAM;2001;24;6;5,5;52,18;23,75829444;4,75;small
AV02001400068;AV02;14;AV0214;1756;ABAM;2012;35;1;16,1;51,43;203,5830579;2,94;regular
AV02001400069;AV02;14;AV0214;1757;ABAM;2012;35;6;10,1;50,56;80,11846665;4,69;small
AV02001400070;AV02;14;AV0214;1758;ABAM;2012;35;1;15,5;50,66;188,6919088;3,67;regular
AV02001400071;AV02;14;AV0214;1759;ABAM;2012;35;1;9,8;53,09;75,42963961;1,35;small
AV02001400072;AV02;14;AV0214;1760;ABAM;2012;35;1;10,4;53,9;84,94866535;2,04;small
AV02001400073;AV02;14;AV0214;1761;ABAM;2012;35;1;7,9;54,29;49,01669938;1,04;small
AV02001400074;AV02;14;AV0214;1762;ABAM;2012;35;1;6,7;51,8;35,25652355;0,26;small
AV02001400075;AV02;14;AV0214;1680;ABAM;2012;35;1;5,7;62,13;25,51758633;24,6;small
AV02001400076;AV02;14;AV0214;1687;ABAM;2012;35;1;8,4;73,21;55,41769441;20,44;small
AV02001400077;AV02;14;AV0214;1705;ABAM;2012;35;1;6,7;57,48;35,25652355;20,69;small
AV02001400078;AV02;14;AV0214;1717;ABAM;2012;35;1;8,5;60,94;56,74501731;15,44;small
AV02001400079;AV02;14;AV0214;1718;ABAM;2012;35;1;7,7;60,54;46,56625711;14,26;small
AV02001400080;AV02;14;AV0214;1732;ABAM;1996;19;6;5,4;73,13;22,90221044;16,01;small
AV02001400081;AV02;14;AV0214;1733;ABAM;2012;35;1;9,5;74,59;70,88218425;8,28;small
AV02001400082;AV02;14;AV0214;1735;ABAM;2008;31;6;8;64,5;50,26548246;11,69;small
AV02001400083;AV02;14;AV0214;1746;ABAM;2012;35;1;5,6;52,37;24,6300864;8,05;small
AV02001400084;AV02;14;AV0214;1749;ABAM;2012;35;1;6,2;58,51;30,1907054;5,48;small
AV02001400085;AV02;14;AV0214;1763;ABAM;2012;35;1;11,2;66,29;98,52034562;1,38;small
AV02001400086;AV02;14;AV0214;7658;ABAM;2012;35;1;9,3;57,91;67,92908715;20,47;small
AV02001400087;AV02;14;AV0214;4388;ABAM;2012;35;1;8,7;51,73;59,44678699;22,21;small
AV02001400088;AV02;14;AV0214;5014;ABAM;2012;35;1;8,3;65,27;54,10607948;5,01;small
AV02001400089;AV02;14;AV0214;5015;ABAM;2012;35;1;8,8;69,44;60,82123377;0,54;small
AV02001400090;AV02;14;AV0214;5016;ABAM;2012;35;1;6,7;71,29;35,25652355;9,83;small
AV02001400091;AV02;14;AV0214;5017;ABAM;2012;35;1;6,6;73,31;34,211944;14,51;small
AV02001400092;AV02;14;AV0214;5018;ABAM;2008;31;6;5,4;66,88;22,90221044;11,63;small
AV02001400093;AV02;14;AV0214;5019;ABAM;2012;35;1;7,3;51,59;41,85386813;18,11;small
AV02001400094;AV02;14;AV0214;9377;ABAM;2012;35;1;6,5;68,08;33,1830724;10,96;small
AV02001400095;AV02;14;AV0214;9378;ABAM;2012;35;1;6,6;67,08;34,211944;10,83;small
AV02001400096;AV02;14;AV0214;9379;ABAM;2012;35;1;5,9;64,9;27,33971007;11,98;small
AV02001400098;AV02;14;AV0214;5537;ABAM;2017;40;1;7;76,38660904;38,48451001;9,204916554;small
AV02001400099;AV02;14;AV0214;5535;ABAM;2017;40;2;5,4;63,00807763;22,90221044;5,48699967;small
AV02001400100;AV02;14;AV0214;5536;ABAM;2017;40;2;5,7;68,65286408;25,51758633;3,362678382;small
AV02001400101;AV02;14;AV0214;5604;ABAM;2017;40;2;5,3;71,73305457;22,06183441;15,49538487;small
AV02001400102;AV02;14;AV0214;5605;ABAM;2017;40;2;5,1;63,77330748;20,42820623;13,22463491;small
AV02001400103;AV02;14;AV0214;5617;ABAM;2017;40;2;6;66,10983186;28,27433388;8,378381614;small
AV02001500001;AV02;15;AV0215;1764;ABAM;2012;35;1;18,5;77,7;268,8025214;49,55;regular
AV02001500002;AV02;15;AV0215;1765;ABAM;2012;35;1;7,6;77,45;45,36459792;48,78;small
AV02001500003;AV02;15;AV0215;1766;ABAM;2012;35;1;86,9;78,56;5931,020625;49,29;regular
AV02001500004;AV02;15;AV0215;1767;ABAM;2012;35;1;9,4;80,62;69,39778172;49,69;small
AV02001500005;AV02;15;AV0215;1768;ABAM;2012;35;1;7,3;80,41;41,85386813;47,13;small
AV02001500006;AV02;15;AV0215;1769;ABAM;2012;35;1;14;85,69;153,93804;49,88;small
AV02001500007;AV02;15;AV0215;1771;ABAM;2008;31;6;9,8;86,69;75,42963961;49,88;small
AV02001500008;AV02;15;AV0215;1772;ABAM;2012;35;1;19,2;86,04;289,529179;49,31;regular
AV02001500009;AV02;15;AV0215;1773;ABAM;2012;35;1;21,9;87,21;376,6848131;46,76;regular
AV02001500010;AV02;15;AV0215;1774;ABAM;2012;35;1;57,4;93,62;2587,698453;49,87;regular
AV02001500011;AV02;15;AV0215;1775;ABAM;2012;35;1;10,1;94,66;80,11846665;49,88;small
AV02001500012;AV02;15;AV0215;1776;ABAM;1996;19;6;7,9;93,83;49,01669938;49,01;small
AV02001500013;AV02;15;AV0215;1777;ABAM;1996;19;6;13,7;99,41;147,4113813;48,23;small
AV02001500014;AV02;15;AV0215;1778;ABAM;2012;35;1;11,5;97,71;103,8689071;47,01;small
AV02001500015;AV02;15;AV0215;1779;ABAM;2012;35;1;35,4;94,52;984,2295624;48,19;regular
AV02001500016;AV02;15;AV0215;1781;ABAM;2012;35;1;39,1;86,39;1200,724566;44,57;regular
AV02001500017;AV02;15;AV0215;1782;ABAM;2012;35;1;5,6;85,2;24,6300864;44,96;small
AV02001500018;AV02;15;AV0215;1783;TSHE;2012;35;1;19,6;84,49;301,7185585;45,69;regular
AV02001500019;AV02;15;AV0215;1784;ABAM;2012;35;1;14,1;80,41;156,1450089;45,32;small
AV02001500020;AV02;15;AV0215;1785;ABAM;2012;35;1;7,4;79,43;43,00840343;46,83;small
AV02001500021;AV02;15;AV0215;1786;ABAM;2012;35;1;11,1;78,96;96,76890771;45,95;small
AV02001500022;AV02;15;AV0215;1787;ABAM;2012;35;1;8;76,3;50,26548246;47,04;small
AV02001500023;AV02;15;AV0215;1788;ABAM;2012;35;1;12,8;77,84;128,6796351;44,54;small
AV02001500024;AV02;15;AV0215;1789;ABAM;2012;35;1;45,9;75,55;1654,684705;42,94;regular
AV02001500025;AV02;15;AV0215;1790;ABAM;2012;35;1;19,7;79,2;304,8051732;43,69;regular
AV02001500026;AV02;15;AV0215;1791;ABAM;2012;35;1;53,3;81,32;2231,229788;43,19;regular
AV02001500027;AV02;15;AV0215;1792;ABAM;2012;35;1;10;82,18;78,53981634;42,72;small
AV02001500028;AV02;15;AV0215;1794;ABAM;2012;35;1;19,5;82,56;298,6476516;41,41;regular
AV02001500029;AV02;15;AV0215;1795;ABAM;2012;35;1;14,1;86,23;156,1450089;42,34;small
AV02001500030;AV02;15;AV0215;1797;ABAM;2012;35;6;40,5;88,22;1288,249338;41,78;regular
AV02001500031;AV02;15;AV0215;1798;ABAM;2012;35;1;19,7;89,48;304,8051732;43,31;regular
AV02001500032;AV02;15;AV0215;1800;ABAM;1986;9;6;6,4;92,51;32,16990877;45,1;small
AV02001500033;AV02;15;AV0215;1801;ABAM;2012;35;1;15,5;93,39;188,6919088;44,62;regular
AV02001500034;AV02;15;AV0215;1802;ABAM;2001;24;6;11;93,99;95,03317777;45,64;small
AV02001500035;AV02;15;AV0215;1804;TSHE;2008;31;6;12,2;96,17;116,8986626;44,71;small
AV02001500036;AV02;15;AV0215;1805;TSHE;2012;35;1;20,5;97,34;330,0635782;45,35;regular
AV02001500037;AV02;15;AV0215;1807;ABAM;2012;35;1;9,2;93,93;66,47610055;41,98;small
AV02001500038;AV02;15;AV0215;1808;ABAM;2012;35;1;18,5;88,75;268,8025214;40,39;regular
AV02001500039;AV02;15;AV0215;1809;ABAM;2012;35;1;49,2;84,96;1901,16621;40,66;regular
AV02001500040;AV02;15;AV0215;1810;ABAM;2012;35;1;7,5;83,68;44,17864669;38,97;small
AV02001500041;AV02;15;AV0215;1811;TSHE;2012;35;1;18,4;83,89;265,9044022;38,06;regular
AV02001500042;AV02;15;AV0215;1812;ABAM;2012;35;1;11,8;82,42;109,3588403;38,39;small
AV02001500043;AV02;15;AV0215;1813;ABAM;2012;35;1;8,1;79,68;51,5299735;41,43;small
AV02001500044;AV02;15;AV0215;1814;ABAM;2012;35;1;33,8;79,3;897,2702778;39,62;regular
AV02001500045;AV02;15;AV0215;1815;ABAM;2012;35;1;88,9;75,73;6207,166619;39,42;regular
AV02001500046;AV02;15;AV0215;1817;ABAM;2012;35;1;10,3;75,52;83,32289115;36,41;small
AV02001500047;AV02;15;AV0215;1819;ABAM;2012;35;1;24,6;78,84;475,2915526;37,65;regular
