dbcode;entity;tree_id;psp_studyid;stand_id;plot;quarter;species;tag;year;tree_status;dbh;dbh_code;canopy_class;tree_vigor;crown_ratio;main_stem;rooting;crown_pct;tree_pct;lean_angle;sampledate;check_notes;db_notes;new_mapping
TV010;2;AE10001600025;MRRS;AE10;16;0;CANO;7782;1983;1;31,1;G;S;1;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600025;MRRS;AE10;16;0;CANO;7782;1988;1;30,7;G;S;1;NA;9;9;NA;NA;NA;01.07.1988 00:00;low vigor;;
TV010;2;AE10001600025;MRRS;AE10;16;0;CANO;7782;1993;1;31;G;I;2;15;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600025;MRRS;AE10;16;0;CANO;7782;1998;1;31,1;G;I;2;10;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600025;MRRS;AE10;16;0;CANO;7782;2007;1;31,2;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600026;MRRS;AE10;16;0;ABAM;7783;1978;1;82,4;G;D;1;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600026;MRRS;AE10;16;0;ABAM;7783;1983;1;83,3;G;D;1;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600026;MRRS;AE10;16;0;ABAM;7783;1988;1;84,3;G;D;1;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600026;MRRS;AE10;16;0;ABAM;7783;1993;1;84,7;G;D;1;40;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600026;MRRS;AE10;16;0;ABAM;7783;1998;1;85,3;G;D;1;40;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600026;MRRS;AE10;16;0;ABAM;7783;2007;1;87,9;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600026;MRRS;AE10;16;0;ABAM;7783;2012;1;87,4;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;DDC;;
TV010;2;AE10001600026;MRRS;AE10;16;0;ABAM;7783;2017;1;87,5;G;U;1;NA;1;1;100;100;0;14.08.2017 00:00;;;
TV010;2;AE10001600027;MRRS;AE10;16;0;ABAM;7784;1978;1;28,9;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600027;MRRS;AE10;16;0;ABAM;7784;1983;1;29,5;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600027;MRRS;AE10;16;0;ABAM;7784;1988;1;29,7;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600027;MRRS;AE10;16;0;ABAM;7784;1993;1;30,1;G;S;2;60;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600027;MRRS;AE10;16;0;ABAM;7784;1998;1;30,4;G;I;1;70;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600027;MRRS;AE10;16;0;ABAM;7784;2007;1;31,1;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600027;MRRS;AE10;16;0;ABAM;7784;2012;1;31,8;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600027;MRRS;AE10;16;0;ABAM;7784;2017;1;31,9;G;U;1;NA;1;1;100;100;0;14.08.2017 00:00;;;
TV010;2;AE10001600028;MRRS;AE10;16;0;ABAM;7785;1978;1;14,5;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600028;MRRS;AE10;16;0;ABAM;7785;1983;1;14,6;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600028;MRRS;AE10;16;0;ABAM;7785;1988;1;14,6;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600029;MRRS;AE10;16;0;ABAM;7786;1978;1;6,3;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600029;MRRS;AE10;16;0;ABAM;7786;1983;1;6,6;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600029;MRRS;AE10;16;0;ABAM;7786;1988;1;6,4;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600029;MRRS;AE10;16;0;ABAM;7786;1993;1;6,5;G;S;2;10;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600030;MRRS;AE10;16;0;ABAM;7787;1978;1;8,7;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600030;MRRS;AE10;16;0;ABAM;7787;1983;1;9;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600030;MRRS;AE10;16;0;ABAM;7787;1988;1;9;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600030;MRRS;AE10;16;0;ABAM;7787;1993;1;9;G;S;2;15;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600030;MRRS;AE10;16;0;ABAM;7787;1998;1;9,2;G;S;1;15;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600030;MRRS;AE10;16;0;ABAM;7787;2007;1;9,2;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600030;MRRS;AE10;16;0;ABAM;7787;2012;1;9,4;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600030;MRRS;AE10;16;0;ABAM;7787;2017;1;9,4;G;U;2;NA;1;1;100;100;10;14.08.2017 00:00;;;
TV010;2;AE10001600031;MRRS;AE10;16;0;ABAM;7788;1978;1;49,1;G;I;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600031;MRRS;AE10;16;0;ABAM;7788;1983;1;49,5;G;I;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600031;MRRS;AE10;16;0;ABAM;7788;1988;1;50,6;G;I;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600031;MRRS;AE10;16;0;ABAM;7788;1993;1;51,3;G;I;2;40;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600031;MRRS;AE10;16;0;ABAM;7788;1998;1;51,5;G;I;1;40;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600031;MRRS;AE10;16;0;ABAM;7788;2007;1;52,4;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600031;MRRS;AE10;16;0;ABAM;7788;2012;1;53;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;Will likely fuse with 7789 to above DBH at next measurement;"trees 7788 and 7789 may be fused at DBH; if so, measure joined DBH";
TV010;2;AE10001600031;MRRS;AE10;16;0;ABAM;7788;2017;1;53,1;G;U;1;NA;1;1;100;100;0;14.08.2017 00:00;;;
TV010;2;AE10001600032;MRRS;AE10;16;0;ABAM;7789;1978;1;74,2;G;C;1;NA;9;9;NA;NA;NA;01.08.1978 00:00;growth scar;;
TV010;2;AE10001600032;MRRS;AE10;16;0;ABAM;7789;1983;1;74,6;G;C;1;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600032;MRRS;AE10;16;0;ABAM;7789;1988;1;75,5;G;C;1;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600032;MRRS;AE10;16;0;ABAM;7789;1993;1;76;G;C;1;35;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600032;MRRS;AE10;16;0;ABAM;7789;1998;1;76,4;G;C;1;45;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600032;MRRS;AE10;16;0;ABAM;7789;2007;1;77,4;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600032;MRRS;AE10;16;0;ABAM;7789;2012;1;77,8;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;Will likley fuse with 7788 to above DBH at next measurement;"trees 7788 and 7789 may be fused at DBH; if so, measure joined DBH";
TV010;2;AE10001600032;MRRS;AE10;16;0;ABAM;7789;2017;1;78,3;G;U;1;NA;1;1;100;100;5;14.08.2017 00:00;StemSwp;;
TV010;2;AE10001600033;MRRS;AE10;16;0;ABAM;7790;1978;1;11;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600033;MRRS;AE10;16;0;ABAM;7790;1983;1;11,2;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600033;MRRS;AE10;16;0;ABAM;7790;1988;1;11,3;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600033;MRRS;AE10;16;0;ABAM;7790;1993;1;11,4;G;S;3;10;9;9;NA;NA;NA;01.07.1993 00:00;BROKEN TOP;;
TV010;2;AE10001600033;MRRS;AE10;16;0;ABAM;7790;1998;1;11,4;G;S;2;5;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600034;MRRS;AE10;16;0;ABAM;7791;1978;1;5,6;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600034;MRRS;AE10;16;0;ABAM;7791;1983;1;6;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600034;MRRS;AE10;16;0;ABAM;7791;1988;1;6;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600034;MRRS;AE10;16;0;ABAM;7791;1993;1;6;G;S;1;30;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600034;MRRS;AE10;16;0;ABAM;7791;1998;1;6,1;G;S;1;30;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600034;MRRS;AE10;16;0;ABAM;7791;2007;1;6,2;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600035;MRRS;AE10;16;0;ABAM;7792;1978;1;12,9;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600035;MRRS;AE10;16;0;ABAM;7792;1983;1;13,2;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600035;MRRS;AE10;16;0;ABAM;7792;1988;1;13,3;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600035;MRRS;AE10;16;0;ABAM;7792;1993;1;13,4;G;S;1;20;9;9;NA;NA;NA;01.07.1993 00:00;CURVED BOLE;;
TV010;2;AE10001600035;MRRS;AE10;16;0;ABAM;7792;1998;1;13,6;G;S;1;10;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600035;MRRS;AE10;16;0;ABAM;7792;2007;1;13,8;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600035;MRRS;AE10;16;0;ABAM;7792;2012;1;14;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600035;MRRS;AE10;16;0;ABAM;7792;2017;1;14;G;U;1;NA;1;1;100;100;30;14.08.2017 00:00;StemSwp;;
TV010;2;AE10001600036;MRRS;AE10;16;0;ABAM;7793;1978;1;29,5;G;I;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600036;MRRS;AE10;16;0;ABAM;7793;1983;1;30,3;G;I;1;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600036;MRRS;AE10;16;0;ABAM;7793;1988;1;31;G;I;1;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600036;MRRS;AE10;16;0;ABAM;7793;1993;1;31,7;G;I;1;60;9;9;NA;NA;NA;01.07.1993 00:00;CROOK;;
TV010;2;AE10001600036;MRRS;AE10;16;0;ABAM;7793;1998;1;32,2;G;I;1;50;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600036;MRRS;AE10;16;0;ABAM;7793;2007;1;33,6;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600036;MRRS;AE10;16;0;ABAM;7793;2012;1;34,4;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600036;MRRS;AE10;16;0;ABAM;7793;2017;1;35,2;G;U;1;NA;1;1;100;100;0;14.08.2017 00:00;StemSwp;;
TV010;2;AE10001600037;MRRS;AE10;16;0;ABAM;7794;1978;1;9,4;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600037;MRRS;AE10;16;0;ABAM;7794;1983;1;9,7;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600037;MRRS;AE10;16;0;ABAM;7794;1988;1;9,8;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600037;MRRS;AE10;16;0;ABAM;7794;1993;1;10,1;G;S;1;20;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600037;MRRS;AE10;16;0;ABAM;7794;1998;1;10,3;G;S;1;20;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600037;MRRS;AE10;16;0;ABAM;7794;2007;1;10,7;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600037;MRRS;AE10;16;0;ABAM;7794;2012;1;10,9;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600037;MRRS;AE10;16;0;ABAM;7794;2017;1;11;G;U;1;NA;1;1;100;100;0;14.08.2017 00:00;PistlButt;;
TV010;2;AE10001600038;MRRS;AE10;16;0;ABAM;7795;1978;1;5,5;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600038;MRRS;AE10;16;0;ABAM;7795;1983;1;5,9;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600038;MRRS;AE10;16;0;ABAM;7795;1988;1;6,2;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600038;MRRS;AE10;16;0;ABAM;7795;1993;1;6,5;G;S;1;35;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600038;MRRS;AE10;16;0;ABAM;7795;1998;1;6,9;G;S;1;20;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600038;MRRS;AE10;16;0;ABAM;7795;2007;1;7,4;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600038;MRRS;AE10;16;0;ABAM;7795;2012;1;7,8;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600038;MRRS;AE10;16;0;ABAM;7795;2017;1;8;G;U;1;NA;1;1;100;100;5;14.08.2017 00:00;PistlButt;;
TV010;2;AE10001600039;MRRS;AE10;16;0;ABAM;7796;1978;1;8,9;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600039;MRRS;AE10;16;0;ABAM;7796;1983;1;9,2;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600039;MRRS;AE10;16;0;ABAM;7796;1988;1;9,4;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600039;MRRS;AE10;16;0;ABAM;7796;1993;1;9,5;G;S;1;40;9;9;NA;NA;NA;01.07.1993 00:00;CURVY BOLE;;
TV010;2;AE10001600039;MRRS;AE10;16;0;ABAM;7796;1998;1;9,6;G;S;1;40;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600039;MRRS;AE10;16;0;ABAM;7796;2007;1;9,9;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600039;MRRS;AE10;16;0;ABAM;7796;2012;1;10,1;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600039;MRRS;AE10;16;0;ABAM;7796;2017;1;10,1;G;U;1;NA;1;1;100;100;0;14.08.2017 00:00;"Pistol butt; Tree was missed. Can UW crew meas next year? (RP)";found in 2018 by SIG;
TV010;2;AE10001600040;MRRS;AE10;16;0;ABAM;7797;1978;1;6,2;G;S;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600040;MRRS;AE10;16;0;ABAM;7797;1983;1;6,4;G;S;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600040;MRRS;AE10;16;0;ABAM;7797;1988;1;6,6;G;S;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600040;MRRS;AE10;16;0;ABAM;7797;1993;1;6,8;G;S;1;15;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600040;MRRS;AE10;16;0;ABAM;7797;1998;1;6,8;G;S;1;10;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600040;MRRS;AE10;16;0;ABAM;7797;2007;1;6,9;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600040;MRRS;AE10;16;0;ABAM;7797;2012;1;6,9;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;DDC;;
TV010;2;AE10001600040;MRRS;AE10;16;0;ABAM;7797;2017;1;7;G;U;1;NA;1;1;100;100;30;14.08.2017 00:00;"PistlButt; StemSwp";;
TV010;2;AE10001600041;MRRS;AE10;16;0;ABAM;7798;1978;1;51,7;G;I;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600041;MRRS;AE10;16;0;ABAM;7798;1983;1;51,9;G;I;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600041;MRRS;AE10;16;0;ABAM;7798;1988;1;52,2;G;I;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600041;MRRS;AE10;16;0;ABAM;7798;1993;1;52,2;G;I;2;25;9;9;NA;NA;NA;01.07.1993 00:00;FORKED NEAR TOP;;
TV010;2;AE10001600041;MRRS;AE10;16;0;ABAM;7798;1998;1;52,4;G;C;1;20;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600041;MRRS;AE10;16;0;ABAM;7798;2007;1;52,5;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600041;MRRS;AE10;16;0;ABAM;7798;2012;1;52,7;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600041;MRRS;AE10;16;0;ABAM;7798;2017;1;52,5;G;U;1;NA;1;1;100;100;0;14.08.2017 00:00;"DDC;  Frost crack";;
TV010;2;AE10001600042;MRRS;AE10;16;0;ABAM;7799;1978;1;58,5;G;C;1;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600042;MRRS;AE10;16;0;ABAM;7799;1983;1;59,5;G;C;1;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600042;MRRS;AE10;16;0;ABAM;7799;1988;1;60,4;G;C;1;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600042;MRRS;AE10;16;0;ABAM;7799;1993;1;61,4;G;C;1;30;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600042;MRRS;AE10;16;0;ABAM;7799;1998;1;61,5;G;C;1;20;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600042;MRRS;AE10;16;0;ABAM;7799;2007;1;62,6;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600042;MRRS;AE10;16;0;ABAM;7799;2012;1;63;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600042;MRRS;AE10;16;0;ABAM;7799;2017;1;63,6;G;U;1;NA;1;1;100;100;5;14.08.2017 00:00;StemSwp;;
TV010;2;AE10001600043;MRRS;AE10;16;0;ABAM;7800;1978;1;60;G;C;1;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600043;MRRS;AE10;16;0;ABAM;7800;1983;1;60,7;G;C;1;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600043;MRRS;AE10;16;0;ABAM;7800;1988;1;61,7;G;C;1;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600043;MRRS;AE10;16;0;ABAM;7800;1993;1;62,1;1;C;1;25;9;9;NA;NA;NA;01.07.1993 00:00;Recorded dbh =   63.9;;
TV010;2;AE10001600043;MRRS;AE10;16;0;ABAM;7800;1998;1;62,6;G;C;1;25;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600043;MRRS;AE10;16;0;ABAM;7800;2007;1;63,6;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600043;MRRS;AE10;16;0;ABAM;7800;2012;1;64,4;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600043;MRRS;AE10;16;0;ABAM;7800;2017;1;64,5;G;U;1;NA;1;1;100;100;0;14.08.2017 00:00;StemSwp;;
TV010;2;AE10001600044;MRRS;AE10;16;0;ABAM;7823;1978;1;61,1;G;C;1;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600044;MRRS;AE10;16;0;ABAM;7823;1983;1;61,6;G;C;1;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600044;MRRS;AE10;16;0;ABAM;7823;1988;1;62,4;G;C;1;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600044;MRRS;AE10;16;0;ABAM;7823;1993;1;62;G;C;1;30;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600044;MRRS;AE10;16;0;ABAM;7823;1998;1;62,7;G;C;1;30;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600044;MRRS;AE10;16;0;ABAM;7823;2007;1;62,9;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600044;MRRS;AE10;16;0;ABAM;7823;2012;1;63;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600044;MRRS;AE10;16;0;ABAM;7823;2017;1;63,5;G;U;1;NA;1;1;100;100;5;14.08.2017 00:00;StemSwp;;
TV010;2;AE10001600045;MRRS;AE10;16;0;CANO;7824;1978;1;59;G;I;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600045;MRRS;AE10;16;0;CANO;7824;1983;1;59,3;G;I;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600045;MRRS;AE10;16;0;CANO;7824;1988;1;60,2;G;I;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600045;MRRS;AE10;16;0;CANO;7824;1993;1;60,4;G;C;2;20;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600045;MRRS;AE10;16;0;CANO;7824;1998;1;61,2;G;C;1;40;9;9;NA;NA;NA;01.08.1998 00:00;needs new tag;;
TV010;2;AE10001600045;MRRS;AE10;16;0;CANO;7824;2007;1;62,2;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600045;MRRS;AE10;16;0;CANO;7824;2012;1;63,9;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600045;MRRS;AE10;16;0;CANO;7824;2017;1;65,6;G;U;1;NA;1;1;100;100;10;14.08.2017 00:00;;;
TV010;2;AE10001600046;MRRS;AE10;16;0;CANO;7825;1978;1;56,3;G;C;2;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600046;MRRS;AE10;16;0;CANO;7825;1983;1;57,3;G;C;2;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600046;MRRS;AE10;16;0;CANO;7825;1988;1;57,3;G;C;2;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600046;MRRS;AE10;16;0;CANO;7825;1993;1;58,3;G;C;2;20;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600046;MRRS;AE10;16;0;CANO;7825;1998;1;58,7;G;C;1;15;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600046;MRRS;AE10;16;0;CANO;7825;2007;1;59,8;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600046;MRRS;AE10;16;0;CANO;7825;2012;1;60,2;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600046;MRRS;AE10;16;0;CANO;7825;2017;1;60,9;G;U;1;NA;1;1;100;100;10;14.08.2017 00:00;"BlScrp; Rot in bole; StemSwp";;
TV010;2;AE10001600047;MRRS;AE10;16;0;TSME;7826;1978;1;98,8;G;D;1;NA;9;9;NA;NA;NA;01.08.1978 00:00;;;
TV010;2;AE10001600047;MRRS;AE10;16;0;TSME;7826;1983;1;100,3;G;D;1;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AE10001600047;MRRS;AE10;16;0;TSME;7826;1988;1;101,1;G;D;1;NA;9;9;NA;NA;NA;01.07.1988 00:00;;;
TV010;2;AE10001600047;MRRS;AE10;16;0;TSME;7826;1993;1;102,3;G;D;1;70;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AE10001600047;MRRS;AE10;16;0;TSME;7826;1998;1;104,8;G;D;1;70;9;9;NA;NA;NA;01.08.1998 00:00;;;
TV010;2;AE10001600047;MRRS;AE10;16;0;TSME;7826;2007;1;106,5;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AE10001600047;MRRS;AE10;16;0;TSME;7826;2012;1;109,1;G;U;1;NA;1;1;100;100;0;18.08.2012 00:00;;;
TV010;2;AE10001600047;MRRS;AE10;16;0;TSME;7826;2017;1;109,8;G;U;1;NA;1;1;100;100;0;14.08.2017 00:00;PistlButt;;
TV010;2;AE10001600048;MRRS;AE10;16;0;ABAM;201;1998;2;5;G;S;1;5;9;9;NA;NA;NA;01.08.1998 00:00;FROM 7793, 0.2 M AT 161 DEG;;
TV010;2;AE10001600048;MRRS;AE10;16;0;ABAM;201;2007;1;5,2;G;U;U;NA;9;9;NA;NA;NA;01.08.2007 00:00;;;
TV010;2;AG05000100001;MRRS;AG05;1;0;THPL;4701;1978;1;54,2;G;I;1;NA;9;9;NA;NA;NA;01.06.1978 00:00;;;
TV010;2;AG05000100001;MRRS;AG05;1;0;THPL;4701;1983;1;57,1;G;I;1;NA;9;9;NA;NA;NA;01.06.1983 00:00;;;
TV010;2;AG05000100001;MRRS;AG05;1;0;THPL;4701;1988;1;59,3;G;I;1;NA;9;9;NA;NA;NA;01.09.1988 00:00;;;
TV010;2;AG05000100001;MRRS;AG05;1;0;THPL;4701;1993;1;61,3;G;D;1;50;9;9;NA;NA;NA;01.07.1993 00:00;;;
TV010;2;AG05000100001;MRRS;AG05;1;0;THPL;4701;1998;1;64;G;D;1;55;9;9;NA;NA;NA;01.08.1998 00:00;;;
